locusId	sysName	desc	comb	setAS3 0-5	setAS5 10
HNEAP_RS06295	HNEAP_RS06295	alkylphosphonate utilization operon protein PhnA	HNEAP_RS06295 alkylphosphonate utilization operon protein PhnA	290	355
HNEAP_RS06300	HNEAP_RS06300	peroxiredoxin	HNEAP_RS06300 peroxiredoxin	559	783
HNEAP_RS06310	HNEAP_RS06310	aldo/keto reductase	HNEAP_RS06310 aldo/keto reductase	314	483
HNEAP_RS06315	HNEAP_RS06315	hypothetical protein	HNEAP_RS06315 hypothetical protein	53	86
HNEAP_RS06325	HNEAP_RS06325	diguanylate cyclase	HNEAP_RS06325 diguanylate cyclase	635	911
HNEAP_RS06330	HNEAP_RS06330	SulP family inorganic anion transporter	HNEAP_RS06330 SulP family inorganic anion transporter	760	1025
HNEAP_RS06335	HNEAP_RS06335	MazG nucleotide pyrophosphohydrolase	HNEAP_RS06335 MazG nucleotide pyrophosphohydrolase	100	145
HNEAP_RS06355	HNEAP_RS06355	class IV aminotransferase	HNEAP_RS06355 class IV aminotransferase	748	1050
HNEAP_RS06360	HNEAP_RS06360	serine hydrolase	HNEAP_RS06360 serine hydrolase	24	35
HNEAP_RS06365	HNEAP_RS06365	septal ring lytic transglycosylase RlpA family lipoprotein	HNEAP_RS06365 septal ring lytic transglycosylase RlpA family lipoprotein	635	1015
HNEAP_RS06370	HNEAP_RS06370	lytic murein transglycosylase B	HNEAP_RS06370 lytic murein transglycosylase B	95	147
HNEAP_RS06410	HNEAP_RS06410	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	HNEAP_RS06410 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	24	32
HNEAP_RS06415	HNEAP_RS06415	6-phosphogluconolactonase	HNEAP_RS06415 6-phosphogluconolactonase	794	1077
HNEAP_RS06420	HNEAP_RS06420	Co2+/Mg2+ efflux protein ApaG	HNEAP_RS06420 Co2+/Mg2+ efflux protein ApaG	29	53
HNEAP_RS06425	HNEAP_RS06425	class I SAM-dependent methyltransferase	HNEAP_RS06425 class I SAM-dependent methyltransferase	560	838
HNEAP_RS06430	HNEAP_RS06430	symmetrical bis(5'-nucleosyl)-tetraphosphatase	HNEAP_RS06430 symmetrical bis(5'-nucleosyl)-tetraphosphatase	568	755
HNEAP_RS06435	HNEAP_RS06435	glutathione S-transferase	HNEAP_RS06435 glutathione S-transferase	613	783
HNEAP_RS06445	HNEAP_RS06445	phosphoribosylglycinamide formyltransferase	HNEAP_RS06445 phosphoribosylglycinamide formyltransferase	13	13
HNEAP_RS06455	HNEAP_RS06455	response regulator receiver and Hpt phospho transfer protein	HNEAP_RS06455 response regulator receiver and Hpt phospho transfer protein	3936	5010
HNEAP_RS06460	HNEAP_RS06460	hypothetical protein	HNEAP_RS06460 hypothetical protein	703	905
HNEAP_RS06465	HNEAP_RS06465	PilZ domain-containing protein	HNEAP_RS06465 PilZ domain-containing protein	392	499
HNEAP_RS06470	HNEAP_RS06470	diguanylate cyclase	HNEAP_RS06470 diguanylate cyclase	912	1293
HNEAP_RS06475	HNEAP_RS06475	PAS domain S-box protein	HNEAP_RS06475 PAS domain S-box protein	285	389
HNEAP_RS06480	HNEAP_RS06480	thiol reductant ABC exporter subunit CydD	HNEAP_RS06480 thiol reductant ABC exporter subunit CydD	820	1172
HNEAP_RS06485	HNEAP_RS06485	thiol reductant ABC exporter subunit CydC	HNEAP_RS06485 thiol reductant ABC exporter subunit CydC	1150	1507
HNEAP_RS06490	HNEAP_RS06490	cytochrome ubiquinol oxidase subunit I	HNEAP_RS06490 cytochrome ubiquinol oxidase subunit I	571	798
HNEAP_RS06495	HNEAP_RS06495	cytochrome d ubiquinol oxidase subunit II	HNEAP_RS06495 cytochrome d ubiquinol oxidase subunit II	206	260
HNEAP_RS06500	HNEAP_RS06500	DUF1461 domain-containing protein	HNEAP_RS06500 DUF1461 domain-containing protein	724	1086
HNEAP_RS06505	HNEAP_RS06505	alpha-D-glucose phosphate-specific phosphoglucomutase	HNEAP_RS06505 alpha-D-glucose phosphate-specific phosphoglucomutase	1432	1948
HNEAP_RS06510	HNEAP_RS06510	hypothetical protein	HNEAP_RS06510 hypothetical protein	713	1029
HNEAP_RS06515	HNEAP_RS06515	lytic transglycosylase domain-containing protein	HNEAP_RS06515 lytic transglycosylase domain-containing protein	613	825
HNEAP_RS06520	HNEAP_RS06520	DUF1249 domain-containing protein	HNEAP_RS06520 DUF1249 domain-containing protein	138	177
HNEAP_RS06525	HNEAP_RS06525	Rrf2 family transcriptional regulator	HNEAP_RS06525 Rrf2 family transcriptional regulator	255	353
HNEAP_RS06540	HNEAP_RS06540	DUF429 domain-containing protein	HNEAP_RS06540 DUF429 domain-containing protein	853	1165
HNEAP_RS06545	HNEAP_RS06545	short-chain dehydrogenase	HNEAP_RS06545 short-chain dehydrogenase	1520	1952
HNEAP_RS06550	HNEAP_RS06550	TIGR03643 family protein	HNEAP_RS06550 TIGR03643 family protein	111	182
HNEAP_RS06555	HNEAP_RS06555	deoxyribodipyrimidine photo-lyase	HNEAP_RS06555 deoxyribodipyrimidine photo-lyase	1102	1531
HNEAP_RS06560	HNEAP_RS06560	MFS transporter	HNEAP_RS06560 MFS transporter	1210	1697
HNEAP_RS06565	HNEAP_RS06565	hypothetical protein	HNEAP_RS06565 hypothetical protein	591	795
HNEAP_RS06570	HNEAP_RS06570	IMP dehydrogenase	HNEAP_RS06570 IMP dehydrogenase	1692	2305
HNEAP_RS06575	HNEAP_RS06575	peptidase	HNEAP_RS06575 peptidase	498	670
HNEAP_RS06580	HNEAP_RS06580	alpha-E domain-containing protein	HNEAP_RS06580 alpha-E domain-containing protein	1164	1568
HNEAP_RS06585	HNEAP_RS06585	circularly permuted type 2 ATP-grasp protein	HNEAP_RS06585 circularly permuted type 2 ATP-grasp protein	1253	1871
HNEAP_RS06630	HNEAP_RS06630	DUF484 domain-containing protein	HNEAP_RS06630 DUF484 domain-containing protein	430	610
HNEAP_RS06635	HNEAP_RS06635	integrase family protein	HNEAP_RS06635 integrase family protein	62	91
HNEAP_RS06640	HNEAP_RS06640	ATP-dependent protease subunit HslV	HNEAP_RS06640 ATP-dependent protease subunit HslV	199	240
HNEAP_RS06645	HNEAP_RS06645	ATP-dependent protease ATPase subunit HslU	HNEAP_RS06645 ATP-dependent protease ATPase subunit HslU	324	380
HNEAP_RS06650	HNEAP_RS06650	DUF971 domain-containing protein	HNEAP_RS06650 DUF971 domain-containing protein	47	50
HNEAP_RS06695	HNEAP_RS06695	histidinol-phosphate transaminase	HNEAP_RS06695 histidinol-phosphate transaminase	35	35
HNEAP_RS06725	HNEAP_RS06725	mechanosensitive ion channel protein	HNEAP_RS06725 mechanosensitive ion channel protein	144	219
HNEAP_RS06730	HNEAP_RS06730	hypothetical protein	HNEAP_RS06730 hypothetical protein	257	308
HNEAP_RS06745	HNEAP_RS06745	aspartate aminotransferase family protein	HNEAP_RS06745 aspartate aminotransferase family protein	59	78
HNEAP_RS06755	HNEAP_RS06755	phosphoglycolate phosphatase	HNEAP_RS06755 phosphoglycolate phosphatase	374	462
HNEAP_RS06760	HNEAP_RS06760	hypothetical protein	HNEAP_RS06760 hypothetical protein	419	606
HNEAP_RS06770	HNEAP_RS06770	hypothetical protein	HNEAP_RS06770 hypothetical protein	263	376
HNEAP_RS06785	HNEAP_RS06785	bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase	HNEAP_RS06785 bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase	292	380
HNEAP_RS06795	HNEAP_RS06795	YqgE/AlgH family protein	HNEAP_RS06795 YqgE/AlgH family protein	194	288
HNEAP_RS06805	HNEAP_RS06805	hypothetical protein	HNEAP_RS06805 hypothetical protein	1340	1863
HNEAP_RS06810	HNEAP_RS06810	iron ABC transporter ATP-binding protein	HNEAP_RS06810 iron ABC transporter ATP-binding protein	324	455
HNEAP_RS06815	HNEAP_RS06815	MCE family protein	HNEAP_RS06815 MCE family protein	854	1130
HNEAP_RS06820	HNEAP_RS06820	hypothetical protein	HNEAP_RS06820 hypothetical protein	898	1258
HNEAP_RS06825	HNEAP_RS06825	RNA helicase	HNEAP_RS06825 RNA helicase	1938	2518
HNEAP_RS06830	HNEAP_RS06830	phosphoenolpyruvate synthase	HNEAP_RS06830 phosphoenolpyruvate synthase	1811	2460
HNEAP_RS06835	HNEAP_RS06835	septum site-determining protein MinD	HNEAP_RS06835 septum site-determining protein MinD	125	209
HNEAP_RS06845	HNEAP_RS06845	hypothetical protein	HNEAP_RS06845 hypothetical protein	28	38
HNEAP_RS06850	HNEAP_RS06850	hypothetical protein	HNEAP_RS06850 hypothetical protein	128	188
HNEAP_RS06855	HNEAP_RS06855	RNA-binding S4 domain-containing protein	HNEAP_RS06855 RNA-binding S4 domain-containing protein	359	517
HNEAP_RS06875	HNEAP_RS06875	50S ribosomal protein L11 methyltransferase	HNEAP_RS06875 50S ribosomal protein L11 methyltransferase	231	347
HNEAP_RS06880	HNEAP_RS06880	cupin	HNEAP_RS06880 cupin	255	398
HNEAP_RS06885	HNEAP_RS06885	nitroreductase family protein	HNEAP_RS06885 nitroreductase family protein	510	687
HNEAP_RS06890	HNEAP_RS06890	NAD(P)-dependent alcohol dehydrogenase	HNEAP_RS06890 NAD(P)-dependent alcohol dehydrogenase	499	724
HNEAP_RS06895	HNEAP_RS06895	hypothetical protein	HNEAP_RS06895 hypothetical protein	197	301
HNEAP_RS06905	HNEAP_RS06905	DNA polymerase III subunit chi	HNEAP_RS06905 DNA polymerase III subunit chi	134	157
HNEAP_RS06915	HNEAP_RS06915	antibiotic biosynthesis monooxygenase	HNEAP_RS06915 antibiotic biosynthesis monooxygenase	233	349
HNEAP_RS06920	HNEAP_RS06920	50S ribosomal protein L9	HNEAP_RS06920 50S ribosomal protein L9	16	11
HNEAP_RS06945	HNEAP_RS06945	DNA repair protein RecO	HNEAP_RS06945 DNA repair protein RecO	161	180
HNEAP_RS06955	HNEAP_RS06955	ribonuclease III	HNEAP_RS06955 ribonuclease III	1	8
HNEAP_RS06960	HNEAP_RS06960	DUF4845 domain-containing protein	HNEAP_RS06960 DUF4845 domain-containing protein	21	29
HNEAP_RS06970	HNEAP_RS06970	elongation factor 4	HNEAP_RS06970 elongation factor 4	267	374
HNEAP_RS06975	HNEAP_RS06975	protease Do	HNEAP_RS06975 protease Do	1642	2382
HNEAP_RS06995	HNEAP_RS06995	5'-methylthioadenosine phosphorylase	HNEAP_RS06995 5'-methylthioadenosine phosphorylase	384	542
HNEAP_RS07000	HNEAP_RS07000	hypoxanthine-guanine phosphoribosyltransferase	HNEAP_RS07000 hypoxanthine-guanine phosphoribosyltransferase	187	232
HNEAP_RS07005	HNEAP_RS07005	beta-N-acetylhexosaminidase	HNEAP_RS07005 beta-N-acetylhexosaminidase	272	364
HNEAP_RS07010	HNEAP_RS07010	dienelactone hydrolase family protein	HNEAP_RS07010 dienelactone hydrolase family protein	645	965
HNEAP_RS07015	HNEAP_RS07015	hypothetical protein	HNEAP_RS07015 hypothetical protein	103	127
HNEAP_RS07020	HNEAP_RS07020	DUF1840 domain-containing protein	HNEAP_RS07020 DUF1840 domain-containing protein	340	451
HNEAP_RS07025	HNEAP_RS07025	plasma-membrane proton-efflux P-type ATPase	HNEAP_RS07025 plasma-membrane proton-efflux P-type ATPase	2489	3513
HNEAP_RS07030	HNEAP_RS07030	hypothetical protein	HNEAP_RS07030 hypothetical protein	926	1377
HNEAP_RS07040	HNEAP_RS07040	ModE family transcriptional regulator	HNEAP_RS07040 ModE family transcriptional regulator	23	19
HNEAP_RS07045	HNEAP_RS07045	DUF455 domain-containing protein	HNEAP_RS07045 DUF455 domain-containing protein	835	1114
HNEAP_RS07050	HNEAP_RS07050	hypothetical protein	HNEAP_RS07050 hypothetical protein	2886	4086
HNEAP_RS07055	HNEAP_RS07055	tRNA-Thr	HNEAP_RS07055 tRNA-Thr	216	301
HNEAP_RS07065	HNEAP_RS07065	glutathione peroxidase	HNEAP_RS07065 glutathione peroxidase	583	789
HNEAP_RS07070	HNEAP_RS07070	DNA polymerase III subunit epsilon	HNEAP_RS07070 DNA polymerase III subunit epsilon	1526	2221
HNEAP_RS07075	HNEAP_RS07075	DASH family cryptochrome	HNEAP_RS07075 DASH family cryptochrome	1357	2028
HNEAP_RS07080	HNEAP_RS07080	NADH:ubiquinone oxidoreductase complex I intermediate-associated protein 30	HNEAP_RS07080 NADH:ubiquinone oxidoreductase complex I intermediate-associated protein 30	422	588
HNEAP_RS07085	HNEAP_RS07085	MipA/OmpV family protein	HNEAP_RS07085 MipA/OmpV family protein	1608	2281
HNEAP_RS07090	HNEAP_RS07090	efflux RND transporter periplasmic adaptor subunit	HNEAP_RS07090 efflux RND transporter periplasmic adaptor subunit	1591	2233
HNEAP_RS07095	HNEAP_RS07095	multidrug efflux RND transporter permease subunit	HNEAP_RS07095 multidrug efflux RND transporter permease subunit	2575	3537
HNEAP_RS07100	HNEAP_RS07100	hypothetical protein	HNEAP_RS07100 hypothetical protein	457	672
HNEAP_RS07105	HNEAP_RS07105	DNA-3-methyladenine glycosylase I	HNEAP_RS07105 DNA-3-methyladenine glycosylase I	229	327
HNEAP_RS07115	HNEAP_RS07115	nucleotidyl transferase AbiEii/AbiGii toxin family protein	HNEAP_RS07115 nucleotidyl transferase AbiEii/AbiGii toxin family protein	1388	1944
HNEAP_RS07120	HNEAP_RS07120	peptidase U49	HNEAP_RS07120 peptidase U49	646	855
HNEAP_RS07125	HNEAP_RS07125	hypothetical protein	HNEAP_RS07125 hypothetical protein	355	523
HNEAP_RS07130	HNEAP_RS07130	recombinase	HNEAP_RS07130 recombinase	1229	1626
HNEAP_RS07135	HNEAP_RS07135	hypothetical protein	HNEAP_RS07135 hypothetical protein	57	80
HNEAP_RS07140	HNEAP_RS07140	group 1 truncated hemoglobin	HNEAP_RS07140 group 1 truncated hemoglobin	491	668
HNEAP_RS07145	HNEAP_RS07145	DUF3034 domain-containing protein	HNEAP_RS07145 DUF3034 domain-containing protein	526	722
HNEAP_RS07150	HNEAP_RS07150	response regulator receiver protein	HNEAP_RS07150 response regulator receiver protein	905	1306
HNEAP_RS07155	HNEAP_RS07155	histidine kinase	HNEAP_RS07155 histidine kinase	1125	1539
HNEAP_RS07160	HNEAP_RS07160	DNA internalization-related competence protein ComEC/Rec2	HNEAP_RS07160 DNA internalization-related competence protein ComEC/Rec2	2305	3301
HNEAP_RS07165	HNEAP_RS07165	chemotaxis protein CheR	HNEAP_RS07165 chemotaxis protein CheR	878	1195
HNEAP_RS07170	HNEAP_RS07170	chemotaxis protein CheV	HNEAP_RS07170 chemotaxis protein CheV	885	1193
HNEAP_RS07175	HNEAP_RS07175	serine/threonine phosphatase	HNEAP_RS07175 serine/threonine phosphatase	1435	1988
HNEAP_RS07180	HNEAP_RS07180	hypothetical protein	HNEAP_RS07180 hypothetical protein	308	506
HNEAP_RS07185	HNEAP_RS07185	DUF1987 domain-containing protein	HNEAP_RS07185 DUF1987 domain-containing protein	303	417
HNEAP_RS07190	HNEAP_RS07190	GGDEF domain-containing protein	HNEAP_RS07190 GGDEF domain-containing protein	1033	1512
HNEAP_RS07195	HNEAP_RS07195	phospholipase A(2)	HNEAP_RS07195 phospholipase A(2)	534	643
HNEAP_RS07200	HNEAP_RS07200	RND transporter	HNEAP_RS07200 RND transporter	1486	2112
HNEAP_RS07205	HNEAP_RS07205	MexH family multidrug efflux RND transporter periplasmic adaptor subunit	HNEAP_RS07205 MexH family multidrug efflux RND transporter periplasmic adaptor subunit	642	986
HNEAP_RS07245	HNEAP_RS07245	hypothetical protein	HNEAP_RS07245 hypothetical protein	74	115
HNEAP_RS07250	HNEAP_RS07250	RIP metalloprotease RseP	HNEAP_RS07250 RIP metalloprotease RseP	20	25
HNEAP_RS07290	HNEAP_RS07290	segregation/condensation protein A	HNEAP_RS07290 segregation/condensation protein A	669	988
HNEAP_RS07295	HNEAP_RS07295	site-2 protease family protein	HNEAP_RS07295 site-2 protease family protein	515	692
HNEAP_RS07300	HNEAP_RS07300	threonylcarbamoyl-AMP synthase	HNEAP_RS07300 threonylcarbamoyl-AMP synthase	624	929
HNEAP_RS07310	HNEAP_RS07310	hypothetical protein	HNEAP_RS07310 hypothetical protein	181	274
HNEAP_RS07315	HNEAP_RS07315	hypothetical protein	HNEAP_RS07315 hypothetical protein	731	1070
HNEAP_RS07320	HNEAP_RS07320	hypothetical protein	HNEAP_RS07320 hypothetical protein	66	265
HNEAP_RS07325	HNEAP_RS07325	diguanylate phosphodiesterase	HNEAP_RS07325 diguanylate phosphodiesterase	228	300
HNEAP_RS07330	HNEAP_RS07330	polyribonucleotide nucleotidyltransferase	HNEAP_RS07330 polyribonucleotide nucleotidyltransferase	711	991
HNEAP_RS07340	HNEAP_RS07340	tRNA pseudouridine(55) synthase TruB	HNEAP_RS07340 tRNA pseudouridine(55) synthase TruB	351	466
HNEAP_RS07360	HNEAP_RS07360	ribosome assembly cofactor RimP	HNEAP_RS07360 ribosome assembly cofactor RimP	62	104
HNEAP_RS07365	HNEAP_RS07365	hypothetical protein	HNEAP_RS07365 hypothetical protein	415	564
HNEAP_RS07370	HNEAP_RS07370	molecular chaperone DnaJ	HNEAP_RS07370 molecular chaperone DnaJ	168	228
HNEAP_RS07390	HNEAP_RS07390	DNA repair protein RecN	HNEAP_RS07390 DNA repair protein RecN	808	1154
HNEAP_RS07395	HNEAP_RS07395	cytochrome c	HNEAP_RS07395 cytochrome c	1371	2097
HNEAP_RS07400	HNEAP_RS07400	cytochrome c	HNEAP_RS07400 cytochrome c	2270	3508
HNEAP_RS07410	HNEAP_RS07410	flavin reductase family protein	HNEAP_RS07410 flavin reductase family protein	657	866
HNEAP_RS07415	HNEAP_RS07415	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	HNEAP_RS07415 23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	1084	1468
HNEAP_RS07425	HNEAP_RS07425	lipid A biosynthesis acyltransferase	HNEAP_RS07425 lipid A biosynthesis acyltransferase	828	1250
HNEAP_RS07430	HNEAP_RS07430	cytochrome P450	HNEAP_RS07430 cytochrome P450	749	1234
HNEAP_RS07435	HNEAP_RS07435	capsule polysaccharide biosynthesis protein	HNEAP_RS07435 capsule polysaccharide biosynthesis protein	598	743
HNEAP_RS07440	HNEAP_RS07440	NAD(P)-dependent oxidoreductase	HNEAP_RS07440 NAD(P)-dependent oxidoreductase	881	1097
HNEAP_RS07445	HNEAP_RS07445	hypothetical protein	HNEAP_RS07445 hypothetical protein	920	1271
HNEAP_RS07450	HNEAP_RS07450	polysaccharide export protein	HNEAP_RS07450 polysaccharide export protein	227	479
HNEAP_RS07470	HNEAP_RS07470	four helix bundle protein	HNEAP_RS07470 four helix bundle protein	111	176
HNEAP_RS07475	HNEAP_RS07475	glucose-1-phosphate thymidylyltransferase	HNEAP_RS07475 glucose-1-phosphate thymidylyltransferase	59	108
HNEAP_RS07480	HNEAP_RS07480	glycosyltransferase family 2 protein	HNEAP_RS07480 glycosyltransferase family 2 protein	1143	1605
HNEAP_RS07485	HNEAP_RS07485	capsular polysaccharide biosynthesis protein	HNEAP_RS07485 capsular polysaccharide biosynthesis protein	298	410
HNEAP_RS07490	HNEAP_RS07490	sulfate adenylyltransferase	HNEAP_RS07490 sulfate adenylyltransferase	88	108
HNEAP_RS07500	HNEAP_RS07500	DUF2442 domain-containing protein	HNEAP_RS07500 DUF2442 domain-containing protein	183	260
HNEAP_RS07515	HNEAP_RS07515	carboxylate transporter	HNEAP_RS07515 carboxylate transporter	5	2
HNEAP_RS07525	HNEAP_RS07525	3'(2') 5'-bisphosphate nucleotidase	HNEAP_RS07525 3'(2') 5'-bisphosphate nucleotidase	802	1055
HNEAP_RS07530	HNEAP_RS07530	hypothetical protein	HNEAP_RS07530 hypothetical protein	309	421
HNEAP_RS07535	HNEAP_RS07535	glycosyltransferase family 2 protein	HNEAP_RS07535 glycosyltransferase family 2 protein	864	1256
HNEAP_RS07540	HNEAP_RS07540	hypothetical protein	HNEAP_RS07540 hypothetical protein	971	1310
HNEAP_RS07545	HNEAP_RS07545	ABC transporter ATP-binding protein	HNEAP_RS07545 ABC transporter ATP-binding protein	32	86
HNEAP_RS07550	HNEAP_RS07550	sugar ABC transporter permease	HNEAP_RS07550 sugar ABC transporter permease	6	26
HNEAP_RS07555	HNEAP_RS07555	hypothetical protein	HNEAP_RS07555 hypothetical protein	103	234
HNEAP_RS07560	HNEAP_RS07560	8-amino-7-oxononanoate synthase	HNEAP_RS07560 8-amino-7-oxononanoate synthase	1033	1473
HNEAP_RS07565	HNEAP_RS07565	type I polyketide synthase	HNEAP_RS07565 type I polyketide synthase	4872	6521
HNEAP_RS07570	HNEAP_RS07570	lactoylglutathione lyase	HNEAP_RS07570 lactoylglutathione lyase	93	154
HNEAP_RS07580	HNEAP_RS07580	hypothetical protein	HNEAP_RS07580 hypothetical protein	789	1134
HNEAP_RS07590	HNEAP_RS07590	ribonuclease BN	HNEAP_RS07590 ribonuclease BN	930	1237
HNEAP_RS07595	HNEAP_RS07595	hypothetical protein	HNEAP_RS07595 hypothetical protein	831	1175
HNEAP_RS07600	HNEAP_RS07600	replication-associated recombination protein A	HNEAP_RS07600 replication-associated recombination protein A	1114	1597
HNEAP_RS07605	HNEAP_RS07605	GNAT family N-acetyltransferase	HNEAP_RS07605 GNAT family N-acetyltransferase	166	259
HNEAP_RS07620	HNEAP_RS07620	ClpXP protease specificity-enhancing factor	HNEAP_RS07620 ClpXP protease specificity-enhancing factor	423	566
HNEAP_RS07630	HNEAP_RS07630	ChbG/HpnK family deacetylase	HNEAP_RS07630 ChbG/HpnK family deacetylase	459	657
HNEAP_RS07635	HNEAP_RS07635	glycosyl transferase family 39	HNEAP_RS07635 glycosyl transferase family 39	1032	1479
HNEAP_RS07640	HNEAP_RS07640	GtrA family protein	HNEAP_RS07640 GtrA family protein	177	203
HNEAP_RS07645	HNEAP_RS07645	glycosyltransferase	HNEAP_RS07645 glycosyltransferase	567	934
HNEAP_RS07650	HNEAP_RS07650	cyclopropane-fatty-acyl-phospholipid synthase	HNEAP_RS07650 cyclopropane-fatty-acyl-phospholipid synthase	79	127
HNEAP_RS07670	HNEAP_RS07670	hypothetical protein	HNEAP_RS07670 hypothetical protein	173	235
HNEAP_RS07680	HNEAP_RS07680	type I glyceraldehyde-3-phosphate dehydrogenase	HNEAP_RS07680 type I glyceraldehyde-3-phosphate dehydrogenase	923	1337
HNEAP_RS07685	HNEAP_RS07685	MFS transporter	HNEAP_RS07685 MFS transporter	2436	3386
HNEAP_RS07690	HNEAP_RS07690	hypothetical protein	HNEAP_RS07690 hypothetical protein	820	1188
HNEAP_RS07695	HNEAP_RS07695	DUF2492 domain-containing protein	HNEAP_RS07695 DUF2492 domain-containing protein	155	229
HNEAP_RS07700	HNEAP_RS07700	ATP-dependent DNA helicase Rep	HNEAP_RS07700 ATP-dependent DNA helicase Rep	487	554
HNEAP_RS07705	HNEAP_RS07705	EamA/RhaT family transporter	HNEAP_RS07705 EamA/RhaT family transporter	643	815
HNEAP_RS07715	HNEAP_RS07715	flagella basal body P-ring formation protein FlgA	HNEAP_RS07715 flagella basal body P-ring formation protein FlgA	1863	2670
HNEAP_RS07725	HNEAP_RS07725	flagellar protein FlgN	HNEAP_RS07725 flagellar protein FlgN	1407	2053
HNEAP_RS07730	HNEAP_RS07730	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	HNEAP_RS07730 16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	184	231
HNEAP_RS07750	HNEAP_RS07750	methyl-accepting chemotaxis protein	HNEAP_RS07750 methyl-accepting chemotaxis protein	1729	2493
HNEAP_RS07755	HNEAP_RS07755	phytoene synthase	HNEAP_RS07755 phytoene synthase	233	234
HNEAP_RS07760	HNEAP_RS07760	short-chain dehydrogenase/reductase SDR	HNEAP_RS07760 short-chain dehydrogenase/reductase SDR	17	15
HNEAP_RS07765	HNEAP_RS07765	hypothetical protein	HNEAP_RS07765 hypothetical protein	287	426
HNEAP_RS07770	HNEAP_RS07770	DUF853 domain-containing protein	HNEAP_RS07770 DUF853 domain-containing protein	803	1150
HNEAP_RS07790	HNEAP_RS07790	protein kinase	HNEAP_RS07790 protein kinase	612	839
HNEAP_RS07820	HNEAP_RS07820	transcription elongation factor GreA	HNEAP_RS07820 transcription elongation factor GreA	53	65
HNEAP_RS07840	HNEAP_RS07840	sulfurtransferase	HNEAP_RS07840 sulfurtransferase	667	1042
HNEAP_RS07845	HNEAP_RS07845	oligoribonuclease	HNEAP_RS07845 oligoribonuclease	368	562
HNEAP_RS07850	HNEAP_RS07850	magnesium transporter	HNEAP_RS07850 magnesium transporter	1173	1591
HNEAP_RS07855	HNEAP_RS07855	ribosome small subunit-dependent GTPase A	HNEAP_RS07855 ribosome small subunit-dependent GTPase A	0	5
HNEAP_RS07870	HNEAP_RS07870	lytic transglycosylase	HNEAP_RS07870 lytic transglycosylase	306	493
HNEAP_RS07875	HNEAP_RS07875	hydroxyacylglutathione hydrolase	HNEAP_RS07875 hydroxyacylglutathione hydrolase	226	289
HNEAP_RS07880	HNEAP_RS07880	hypothetical protein	HNEAP_RS07880 hypothetical protein	702	1002
HNEAP_RS07885	HNEAP_RS07885	ribosomal-protein-alanine N-acetyltransferase	HNEAP_RS07885 ribosomal-protein-alanine N-acetyltransferase	409	586
HNEAP_RS07890	HNEAP_RS07890	hypothetical protein	HNEAP_RS07890 hypothetical protein	577	689
HNEAP_RS07895	HNEAP_RS07895	2-isopropylmalate synthase	HNEAP_RS07895 2-isopropylmalate synthase	52	38
HNEAP_RS07905	HNEAP_RS07905	signal transduction histidine kinase	HNEAP_RS07905 signal transduction histidine kinase	192	224
HNEAP_RS07910	HNEAP_RS07910	type IV-A pilus assembly ATPase PilB	HNEAP_RS07910 type IV-A pilus assembly ATPase PilB	2981	4568
HNEAP_RS07915	HNEAP_RS07915	type II secretion system F family protein	HNEAP_RS07915 type II secretion system F family protein	1094	1466
HNEAP_RS07920	HNEAP_RS07920	prepilin peptidase	HNEAP_RS07920 prepilin peptidase	3106	3865
HNEAP_RS07930	HNEAP_RS07930	hypothetical protein	HNEAP_RS07930 hypothetical protein	93	115
HNEAP_RS07935	HNEAP_RS07935	hypothetical protein	HNEAP_RS07935 hypothetical protein	76	142
HNEAP_RS07940	HNEAP_RS07940	sigma-54-dependent Fis family transcriptional regulator	HNEAP_RS07940 sigma-54-dependent Fis family transcriptional regulator	1659	2372
HNEAP_RS07945	HNEAP_RS07945	hybrid sensor histidine kinase/response regulator	HNEAP_RS07945 hybrid sensor histidine kinase/response regulator	3914	5593
HNEAP_RS07950	HNEAP_RS07950	response regulator	HNEAP_RS07950 response regulator	439	659
HNEAP_RS07955	HNEAP_RS07955	VWA domain-containing protein	HNEAP_RS07955 VWA domain-containing protein	977	1372
HNEAP_RS07960	HNEAP_RS07960	hypothetical protein	HNEAP_RS07960 hypothetical protein	876	1265
HNEAP_RS07965	HNEAP_RS07965	formamidase	HNEAP_RS07965 formamidase	969	1375
HNEAP_RS07970	HNEAP_RS07970	allantoin permease	HNEAP_RS07970 allantoin permease	1072	1491
HNEAP_RS07975	HNEAP_RS07975	acylamide amidohydrolase	HNEAP_RS07975 acylamide amidohydrolase	707	1145
HNEAP_RS07980	HNEAP_RS07980	urea ABC transporter ATP-binding subunit UrtE	HNEAP_RS07980 urea ABC transporter ATP-binding subunit UrtE	349	549
HNEAP_RS07985	HNEAP_RS07985	urea ABC transporter ATP-binding protein UrtD	HNEAP_RS07985 urea ABC transporter ATP-binding protein UrtD	431	590
